DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
Wavelet,{},001,0,20.911558513992752,21.827994167800014,0.5359863166680833
Wavelet,{},002,0,24.345965883936962,27.291666223550045,0.7060303598944411
Wavelet,{},003,0,26.091975543370147,28.18992913188708,0.7347003872169239
Wavelet,{},004,0,24.64234350257119,26.91304176053994,0.725582145374162
Wavelet,{},005,0,21.044693820659504,24.933558438872552,0.7073317375960086
Wavelet,{},006,0,21.413003140037567,22.988380122979816,0.5630839369845996
Wavelet,{},007,0,22.66329571724529,23.858275056064528,0.5911727022616005
Wavelet,{},008,0,18.910187032420936,22.2953030750513,0.5994765950152714
Wavelet,{},009,0,22.529678958348747,23.46522279561058,0.5664808366683104
Wavelet,{},010,0,20.48591003642453,23.623709697346772,0.6261410126250925
Wavelet,{},011,0,20.983633874298455,23.22515129780884,0.6013435353709644
Wavelet,{},012,0,21.72624203907033,23.66919431678538,0.5701335299666728
Wavelet,{},013,0,20.588082767473495,22.159485939212754,0.5099712724943029
Wavelet,{},014,0,19.94019022913185,22.388982541012904,0.6017414716249824
Wavelet,{},015,0,23.062937023417227,23.962030516960837,0.6107992062407981
Wavelet,{},016,0,18.78708349476443,21.546090312760345,0.5423210804154243
Wavelet,{},017,0,18.82693884476047,20.520551513977754,0.5331325752120118
Wavelet,{},018,0,24.0683729082,26.188787978605287,0.6861037599422859
Wavelet,{},019,0,23.090056435774112,24.898923299769386,0.6607666099111358
Wavelet,{},020,0,18.509690975019733,20.813762221242456,0.523345571857469
Wavelet,{},021,0,19.275161771214705,20.389805335550232,0.47640087339620557
Wavelet,{},022,0,23.47165911260108,25.250200192927608,0.5666390008203306
Wavelet,{},023,0,23.335684660579837,25.197820891326028,0.6203788520277227
Wavelet,{},024,0,20.483694119108105,22.989574859182078,0.6414855623778012
Wavelet,{},025,0,26.297093580034392,26.49681783657452,0.5789897708201118
Wavelet,{},026,0,23.857107980862516,26.47513323307542,0.6821622746845052
Wavelet,{},027,0,25.621797668573908,27.90295549615038,0.7217026785852042
Wavelet,{},028,0,23.733245105323732,25.661023681425984,0.6269408829419053
Wavelet,{},029,0,22.540444591040625,23.695698086098986,0.587672355635747
Wavelet,{},030,0,23.268021181664608,25.12112404659859,0.639009504823133
Wavelet,{},031,0,28.271432883631483,28.72817706548247,0.6978162248913407
Wavelet,{},032,0,23.16599610955823,25.47539247679911,0.6131120190082666
Wavelet,{},033,0,24.7489990593855,28.02049976440938,0.7309282412706541
Wavelet,{},034,0,21.7055289455246,23.615940960317666,0.5860941981924488
Wavelet,{},035,0,24.39578753992624,27.746122350007493,0.7040004935779619
Wavelet,{},036,0,24.96952600618691,26.780564699615915,0.6823769752961052
Wavelet,{},037,0,24.969975479929197,26.091044788616003,0.6619848397224708
Wavelet,{},038,0,34.101285249123045,34.353490384138404,0.7966098234819431
Wavelet,{},039,0,23.078664064088375,26.268556821899832,0.7062664698352016
Wavelet,{},040,0,25.5979852939716,28.19495970859514,0.7610563708715489
Wavelet,{},041,0,23.30261343530584,24.943128573561513,0.6100657972289661
Wavelet,{},042,0,24.14330874442115,26.7586183828989,0.7397716523952408
Wavelet,{},043,0,24.31101942707621,26.08837236206152,0.6290631344498621
Wavelet,{},044,0,25.639676561473877,27.26873518950439,0.6955291617933909
Wavelet,{},045,0,21.0796158930776,23.396582638129097,0.6111026772707034
Wavelet,{},046,0,20.467944233184387,22.522287562449197,0.6186607768258015
Wavelet,{},047,0,26.059665093385075,26.6578786263319,0.5957349962401547
Wavelet,{},048,0,26.66017105048288,29.367877030346328,0.7406716438193837
Wavelet,{},049,0,24.423949361396268,24.968296396248,0.5115995708814902
Wavelet,{},050,0,31.32433238879027,32.00445312751606,0.7282200040400099
Wavelet,{},051,0,25.711946021848604,27.62098707033516,0.7057297028179763
Wavelet,{},052,0,25.418183585633678,28.442143031996146,0.7828838849298203
Wavelet,{},053,0,28.288153960844863,29.179006017221205,0.6780578270572272
Wavelet,{},054,0,27.716898604549485,28.958921194309333,0.6961490247944987
Wavelet,{},055,0,26.188811784164404,26.483544091878496,0.6179871157133937
Wavelet,{},056,0,25.63160204865113,27.570242593731717,0.7147842318465836
Wavelet,{},057,0,26.225132167169942,27.69171369098911,0.7117410549775076
Wavelet,{},058,0,24.693188913001368,26.78185144064227,0.6978890246072078
Wavelet,{},059,0,23.30372736361353,25.207444311979238,0.6048135351241672
Wavelet,{},060,0,24.838437638001608,26.027232873298296,0.6483309346120769
Wavelet,{},061,0,23.752628770508977,26.780887023217936,0.665733053238628
Wavelet,{},062,0,22.306539015954463,26.748211004333676,0.680504433645387
Wavelet,{},063,0,23.93314980119392,25.546202735421492,0.6460309344862937
Wavelet,{},064,0,22.42976959489537,25.0639725271806,0.6377891642588199
Wavelet,{},065,0,24.806712329242075,26.468725552053918,0.6593889566185881
